day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
31	9986.57142857143	9979.551182393378	9993.591674749481	0.0007029686042165483	11.428571428571429	5.18198992169833	17.67515293544453	0.5465758818513962	2.0	0.8060292741327844	3.1939707258672154	0.5969853629336078	1.7020676691729322	1.2149216343806655	2.1892137039651987	0.28620838267198884
32	9985.42857142857	9977.748877043949	9993.108265813193	0.0007690901126263433	12.714285714285714	5.882221094348012	19.546350334223416	0.5373533970737518	1.8571428571428572	0.30695024644254	3.4073354678431746	0.8347190980694016	1.5926071055381399	1.1259989040239646	2.059215307052315	0.29298387523927877
33	9984.285714285714	9976.55316522102	9992.018263350408	0.0007744719337939396	13.428571428571429	6.227885671641054	20.629257185501803	0.5362212797714109	2.2857142857142856	0.9021205547914852	3.669308016637086	0.6053222572787252	1.5463924963924964	1.06954877750948	2.023236215275513	0.308358789890291
34	9982.857142857143	9974.664231420527	9991.050054293759	0.0008206980546122579	15.142857142857142	7.4711223676127485	22.814591918101534	0.5066239945916109	2.0	-0.3274774237500062	4.327477423750006	1.163738711875003	1.4063285920428779	0.9151977558571895	1.8974594282285662	0.3492290770197995
35	9981.42857142857	9971.984011775583	9990.873131081558	0.0009462132184186237	15.285714285714286	7.443329804513782	23.12809876691479	0.5130531903589115	3.2857142857142856	0.6854726945109442	5.8859558769176274	0.7913778755836257	1.5011100011100014	0.9126491832559501	2.0895708189640527	0.3920171189445888
36	9979.57142857143	9969.233308500196	9989.909548642663	0.0010359282605700171	16.571428571428573	8.690188107611933	24.452669035245215	0.47559209695445237	3.857142857142857	1.1121228081285968	6.602162906157117	0.7116718645592527	1.5557990481903528	0.9178372411594236	2.193760855221282	0.41005411834708505
37	9978.142857142857	9966.975195435274	9989.31051885044	0.0011192124493977283	17.857142857142858	9.492040945230986	26.22224476905473	0.4684457070670648	4.0	1.0753809538048693	6.924619046195131	0.7311547615487827	1.5165473415473414	0.7973985644239706	2.2356961186707123	0.4742013370908813
38	9976.857142857143	9964.87656939596	9988.837716318327	0.0012008364247012974	19.142857142857142	9.554914305742338	28.73079997997195	0.5008626855209226	4.0	1.2773278401568424	6.722672159843158	0.6806680399607894	1.5669079595831785	0.8605669093982107	2.273249009768146	0.4507865607963759
39	9974.285714285714	9960.886465539868	9987.68496303156	0.0013433792784434092	21.428571428571427	9.622656235090993	33.23448662205186	0.5509427090290869	4.285714285714286	1.5780431885692057	6.9933853828593655	0.6317899226671854	1.5407352130041205	0.9323976277785546	2.149072798229686	0.39483590696900556
40	9972.714285714286	9957.871406706225	9987.557164722348	0.0014883489672740252	22.571428571428573	10.17645803907429	34.966399103782855	0.5491442640916454	4.714285714285714	1.8530233308522113	7.575548097719217	0.6069344449707431	1.5847859203264227	0.870014625908484	2.2995572147443615	0.4510207247870522
41	9970.857142857143	9954.112338125386	9987.6019475889	0.0016793746507293614	24.571428571428573	9.95947899392516	39.183378148931986	0.5946723665263016	4.571428571428571	1.80424110958297	7.338616033274173	0.6053222572787252	1.5646918767507003	0.983917585675507	2.1454661678258935	0.37117486177614195
42	9967.142857142857	9947.666646719776	9986.619067565938	0.001954041464262088	27.428571428571427	10.094541250814057	44.7626016063288	0.6319698502307375	5.428571428571429	2.100105554457286	8.757037302685571	0.6131384504947105	1.5617378264437087	1.076154636065585	2.0473210168218325	0.31092490823755187
43	9966.142857142857	9944.628653797952	9987.657060487762	0.0021587291746961532	27.857142857142858	8.337064687289228	47.37722102699649	0.7007207548152585	6.0	2.932633666823598	9.067366333176402	0.5112277221960669	1.606331438416692	1.1335312832094324	2.0791315936239516	0.29433536809394895
