day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)	mean(RT)	ciLow(RT)	ciHigh(RT)	relerr(RT)
105	7832.0	6570.943584452667	9093.056415547333	0.1610133319136023	879.0	399.11421196314694	1358.885788036853	0.545945151350231	1289.0	498.87764253981686	2079.122357460183	0.6129731244842382	1.2601746109651242	0.966357235981585	1.5539919859486635	0.2331560820436738
106	7751.375	6452.489726443585	9050.260273556414	0.16756836994164456	906.375	417.80678964436925	1394.9432103556308	0.5390353996476411	1342.25	523.2708370119028	2161.2291629880974	0.6101539675828624	1.2299389495453692	0.939350930367902	1.5205269687228364	0.2362621488528998
107	7670.75	6330.58132477595	9010.91867522405	0.17471155691738752	928.625	427.0920869487688	1430.1579130512312	0.5400812093700161	1400.625	553.702508188881	2247.547491811119	0.6046746929485901	1.2260342289371144	0.9165250951627244	1.5355433627115045	0.25244738398756833
108	7588.0	6209.297680866183	8966.702319133818	0.1816950868652895	949.125	441.17435886284306	1457.075641137157	0.535177812339952	1462.875	583.0675457668385	2342.6824542331615	0.6014235353213101	1.2125849197697371	0.896584478230672	1.5285853613088023	0.2606006691878305
109	7502.875	6087.958241605114	8917.791758394886	0.18858327752959833	972.75	462.5408280284622	1482.9591719715377	0.5245018473107559	1524.375	611.5018471575562	2437.2481528424437	0.5988507767724108	1.1867560525459644	0.879873685280372	1.4936384198115569	0.25858925817756173
110	7418.25	5966.017080558468	8870.482919441532	0.1957648932620945	993.125	478.34623897226413	1507.903761027736	0.5183423647856371	1588.625	641.359807640949	2535.890192359051	0.5962799228005671	1.1815583401820458	0.8584313854563768	1.5046852949077147	0.2734752434449272
111	7342.25	5858.608596391077	8825.891403608923	0.20206903927391776	1002.125	492.1184776069004	1512.1315223930997	0.5089250566477231	1655.625	672.3865112744812	2638.863488725519	0.593877531884043	1.1623129225457904	0.8496793838684755	1.4749464612231054	0.2689753616371742
112	7253.375	5734.59690670599	8772.153093294011	0.2093891592939853	1024.875	511.008083932551	1538.741916067449	0.5013947223490172	1721.75	706.3973913198155	2737.1026086801844	0.5897212770031564	1.1585595212061652	0.8278069881139312	1.4893120542983993	0.28548600830442517
113	7169.0	5617.492986303787	8720.507013696213	0.21641888878451843	1039.875	529.0189279173503	1550.7310720826497	0.49126680810929174	1791.125	738.1394330194571	2844.110566980543	0.5878906089639433	1.144861333303954	0.8134257995373854	1.4762968670705225	0.2894984083444229
114	7088.125	5503.755635863836	8672.494364136164	0.22352446720905242	1050.5	538.6594984575794	1562.3405015424205	0.4872351275986869	1861.375	776.3360671072312	2946.4139328927686	0.5829233404836579	1.1358741523250373	0.7972827610067837	1.4744655436432907	0.29808882491531824
115	7002.75	5388.881342973552	8616.618657026447	0.2304621265969009	1067.25	558.4996950227406	1576.0003049772595	0.4766927195851575	1930.0	810.3927771468773	3049.607222853123	0.5801073693539496	1.1236877056032666	0.7756622846863965	1.4717131265201366	0.3097172098452639
116	6913.375	5267.933028243331	8558.816971756669	0.2380084939348248	1086.125	578.1971613634562	1594.0528386365438	0.46765136483972264	2000.5	849.4665549959577	3151.5334450040423	0.5753728792822006	1.1075109893223258	0.7533895028861406	1.461632475758511	0.3197453477665882
117	6830.875	5159.86306769906	8501.88693230094	0.24462633737272904	1099.375	597.761066220223	1600.988933779777	0.4562719124773412	2069.75	887.6248001509027	3251.875199849097	0.5711439545109782	1.0961800510300956	0.7360047034781209	1.4563553985820703	0.32857316388262403
118	6751.375	5056.032644016663	8446.717355983337	0.25111067834083234	1108.25	614.1395582702743	1602.3604417297256	0.44584745475274146	2140.375	926.2881474562034	3354.4618525437963	0.5672309069876992	1.0869466242314827	0.7226162671567358	1.4512769813062296	0.33518698062321495
119	6671.0	4951.964635544376	8390.035364455625	0.257687807593408	1116.375	628.7236233740159	1604.026376625984	0.4368168192820371	2212.625	968.1834618850983	3457.066538114902	0.5624276766803691	1.0708548146714052	0.7082620644311134	1.4334475649116971	0.33860122331480985
120	6587.625	4847.430809033949	8327.81919096605	0.2641610885510409	1124.25	648.5838495818018	1599.9161504181982	0.4230964202074256	2288.125	1008.401659405931	3567.8483405940688	0.5592890863016964	1.0501322380933287	0.6928043680285347	1.4074601081581226	0.34026940332160055
121	6509.125	4751.065918394338	8267.184081605661	0.270091461080508	1126.875	666.6488319504358	1587.1011680495642	0.40840924508003473	2364.0	1050.3590275687257	3677.6409724312743	0.5556856905377641	1.0405829917166047	0.6933077993964991	1.3878581840367104	0.3337313747048862
122	6431.0	4657.23445702093	8204.76554297907	0.2758148877280469	1128.375	682.5197076312904	1574.2302923687096	0.39513042416635386	2440.625	1096.1542303606388	3785.095769639361	0.5508715061262427	1.0256467439090338	0.6829921973826063	1.3683012904354612	0.33408632022802776
123	6352.25	4563.026617570429	8141.473382429571	0.2816676582989604	1133.375	701.9782664958225	1564.7717335041775	0.38063018286461014	2514.375	1139.2247414164895	3889.5252585835105	0.5469153402270984	1.0077672122221328	0.6724665821267621	1.3430678423175035	0.33271635158285295
124	6266.875	4460.351348571183	8073.398651428817	0.2882654674664513	1142.75	722.339703042248	1563.160296957752	0.3678934998536443	2590.375	1185.7592673995089	3994.9907326004914	0.5422441664239699	0.9879940237771418	0.6602003949355969	1.315787652618687	0.3317769348324359
125	6183.625	4367.782228382174	7999.467771617826	0.29365344302376445	1157.0	752.9172635055206	1561.0827364944794	0.3492504204792388	2659.375	1226.2721030548514	4092.4778969451486	0.5388871057843097	0.9568789708812666	0.6472899697736536	1.2664679719888796	0.32354039594211964
126	6103.0	4277.071467734943	7928.928532265057	0.2991854059093981	1161.25	771.7724844844245	1550.7275155155755	0.3353950618002803	2735.75	1277.6987138529528	4193.801286147047	0.5329621808085707	0.9450235092892709	0.6357311345254875	1.2543158840530544	0.3272853762086773
127	6019.25	4188.929265094254	7849.570734905746	0.30407787264289504	1167.5	796.1539559987248	1538.8460440012752	0.3180694167034478	2813.25	1328.921634704206	4297.578365295794	0.5276204977502156	0.9184312484928384	0.6277013087611635	1.2091611882245132	0.316550574916487
128	5938.875	4102.984508232053	7774.765491767947	0.3091310209034451	1173.875	816.556087689479	1531.193912310521	0.3043926417297591	2887.25	1380.167392207574	4394.332607792426	0.5219785636132742	0.898416357235372	0.615541499172904	1.18129121529784	0.31485942545941303
129	5858.25	4019.4389316109878	7697.061068389012	0.3138840214038343	1172.5	828.1611441383936	1516.8388558616064	0.2936791947646963	2969.25	1440.275204042177	4498.2247959578235	0.5149363630404389	0.8883569923997232	0.6070119525183524	1.169702032281094	0.3167026795403186
130	5777.0	3934.951529141675	7619.048470858324	0.3188590048222823	1171.375	843.2014742529896	1499.5485257470104	0.28016094397354424	3051.625	1500.948971967413	4602.301028032587	0.508147635450813	0.8827417609249704	0.6014304104904733	1.1640531113594674	0.3186791006009824
131	5696.625	3850.56061792188	7542.689382078121	0.3240628235276361	1172.5	860.7722797895206	1484.2277202104794	0.2658658594545667	3130.875	1558.9616391485586	4702.788360851441	0.5020683869050797	0.8747332472628337	0.5874003854331766	1.1620661090924909	0.3284805541903924
132	5612.75	3768.1503866046965	7457.349613395303	0.32864453492411094	1177.0	879.6108105389185	1474.3891894610815	0.25266711084204035	3210.25	1617.6856766293317	4802.814323370669	0.4960873213521278	0.8568026371592508	0.570806884284836	1.1427983900336656	0.33379420238789237
133	5534.0	3695.552709143981	7372.447290856019	0.3322094851564906	1184.0	906.7938172019453	1461.2061827980547	0.23412684357943803	3282.0	1674.1777814291158	4889.822218570884	0.4898909867674845	0.843905974162384	0.5670208417577397	1.1207911065670282	0.3280995050182761
134	5457.0	3625.387102772173	7288.6128972278275	0.3356446577291235	1178.125	917.9720234498491	1438.277976550151	0.22081950264203792	3364.875	1740.633513632523	4989.116486367477	0.4827048512552404	0.8431161808591515	0.5669805357638551	1.119251825954448	0.3275179048442753
135	5380.5	3558.484566948716	7202.515433051284	0.33863310715570744	1172.75	933.4673713992499	1412.03262860075	0.2040354965685356	3446.75	1808.2231072339812	5085.276892766019	0.4753831559486527	0.8326515186827822	0.5577220695648885	1.107580967800676	0.3301854893062826
136	5308.875	3494.2163966334556	7123.533603366544	0.3418160351047151	1169.875	944.8114256275034	1394.9385743724968	0.19238258307297504	3521.25	1868.9926141814992	5173.507385818501	0.4692246747088394	0.8290581250866289	0.5542845391677909	1.103831711005467	0.33142861471881335
137	5228.875	3425.0069428328147	7032.743057167185	0.34498205774037155	1168.5	962.3897760472504	1374.6102239527497	0.176388723964698	3602.625	1939.2272693562984	5266.022730643702	0.4617182556174183	0.8145917377065096	0.547778515806194	1.0814049596068251	0.32754226387261265
138	5153.5	3363.531262322223	6943.4687376777765	0.3473306951931264	1171.25	981.2585795896905	1361.2414204103095	0.16221252543036033	3675.25	2000.9599512362029	5349.540048763797	0.45555813856575667	0.7940473972778723	0.5386940833478422	1.0494007112079025	0.32158447317556116
139	5081.25	3310.6465171705886	6851.853482829411	0.3484582500033282	1168.75	993.6755329459687	1343.8244670540314	0.14979633544729953	3750.0	2069.478817694252	5430.521182305748	0.4481389819481994	0.7776034082884851	0.5341940895934985	1.0210127269834717	0.31302501519474246
140	5011.875	3253.3361877726866	6770.413812227313	0.3508744356607684	1157.625	993.8886812111556	1321.3613187888443	0.14144158841493953	3830.5	2146.280296355807	5514.719703644193	0.43968664760323534	0.7771786928546032	0.5295462471824008	1.0248111385268055	0.31862999841470196
141	4942.5	3201.1997544738597	6683.80024552614	0.35231163288338707	1153.625	995.2286203101387	1312.0213796898613	0.13730317884049084	3903.875	2213.152630441413	5594.597369558587	0.43308824425950804	0.7656249216025759	0.5232609686886809	1.007988874516471	0.31655703213864606
142	4870.0	3150.1857984745857	6589.814201525414	0.3531445999025491	1148.0	996.3542719581437	1299.6457280418563	0.13209558191799325	3982.0	2289.5305606838992	5674.469439316101	0.4250299948056507	0.7588970029614386	0.5198056511710805	0.9979883547517967	0.3150511213739857
143	4798.75	3100.709287448042	6496.790712551958	0.35385063038332026	1146.625	996.5139655826672	1296.7360344173328	0.13091554293455382	4054.625	2365.774590038504	5743.475409961497	0.4165244405984514	0.7508280499185742	0.5049773508206458	0.9966787490165027	0.32743941722021497
144	4725.5	3047.985146090234	6403.014853909766	0.35499203341652014	1142.375	988.7673883529264	1295.9826116470736	0.13446338693255153	4132.125	2443.614838690045	5820.635161309955	0.4086299812590265	0.7346768381326796	0.49464022477084146	0.9747134514945177	0.32672407908208545
145	4656.25	3001.7349501009917	6310.765049899008	0.3553320912534783	1132.0	978.6688529806437	1285.3311470193564	0.13545154330331832	4211.75	2525.1014777133296	5898.39852228667	0.4004626395884538	0.7231706950360756	0.48424554279346244	0.9620958472786887	0.3303855561109183
146	4587.125	2953.8819815447396	6220.36801845526	0.356049381356571	1124.75	965.3464679015918	1284.1535320984083	0.1417235226480624	4288.125	2596.914189847731	5979.335810152269	0.394394009072093	0.7157131199515332	0.47721666038651606	0.9542095795165504	0.3332291289856021
147	4520.0	2915.195987921673	6124.804012078327	0.35504513541555915	1117.75	946.9351221170056	1288.5648778829946	0.15282028886870452	4362.25	2672.084483560279	6052.415516439722	0.3874526944672408	0.7076870941915786	0.47755227938931355	0.9378219089938437	0.3251928948416926
148	4451.125	2876.195383654999	6026.054616345001	0.35382731699177195	1118.625	925.332883378619	1311.917116621381	0.17279438294458016	4430.25	2743.5303816562773	6116.969618343723	0.3807278637421642	0.6951937045962348	0.4746378525681365	0.915749556624333	0.3172581261451383
149	4384.25	2839.9691383814115	5928.5308616185885	0.3522337598491391	1112.625	907.1873324011802	1318.0626675988196	0.1846423256702121	4503.125	2820.5877607538437	6185.662239246156	0.373637693656329	0.6808102508009047	0.4726886333264966	0.8889318682753129	0.3056969504051592
150	4319.5	2805.3027343127783	5833.697265687222	0.3505491991404611	1102.875	886.8312591140194	1318.9187408859807	0.19589141188800238	4577.625	2903.077751489096	6252.172248510904	0.36581136473846243	0.6701394531200338	0.46960539288085357	0.870673513359214	0.29924228353596277
151	4254.75	2773.774678267826	5735.725321732174	0.34807575573939104	1095.0	864.8821905240069	1325.117809475993	0.2101532506630074	4650.25	2989.087533838816	6311.412466161184	0.3572200346564559	0.6611063362079692	0.4633899646925507	0.8588227077233876	0.2990689404816434
152	4190.0	2739.2471354669315	5640.7528645330685	0.3462417337787754	1085.625	841.0039406064823	1330.2460593935177	0.22532740070790352	4724.375	3075.77505709347	6372.9749429065305	0.34895619905416697	0.6500310422966818	0.4519455449303046	0.8481165396630591	0.30473236580595287
153	4122.5	2708.629612389163	5536.3703876108375	0.34296431476308964	1074.5	813.2457073780517	1335.7542926219483	0.24314033747970992	4803.0	3168.4802269368947	6437.519773063105	0.3403122575605049	0.641317702973519	0.4507236634616093	0.8319117424854287	0.2971912963390933
154	4062.0	2682.5863260442575	5441.4136739557425	0.33958977694626846	1062.625	774.6875427797148	1350.562457220285	0.27096808113895793	4875.375	3250.671823487482	6500.0781765125175	0.3332468120939452	0.635196198240584	0.4531698912382838	0.8172225052428843	0.2865670599202119
155	4002.375	2656.690988650518	5348.059011349482	0.3362213713981028	1053.0	751.8043077888249	1354.1956922111751	0.2860357950723411	4944.625	3335.8596864126985	6553.3903135873015	0.3253563846777665	0.6268364093123977	0.4525836109936167	0.8010892076311786	0.2779876786511587
156	3939.5	2630.8928802188493	5248.107119781151	0.3321759410537252	1044.375	725.9935519220192	1362.7564480779808	0.30485357087059806	5016.125	3421.6695934848253	6610.580406515175	0.31786596357052	0.6141527187891316	0.45011753674350286	0.7781879008347603	0.26709184381539797
157	3884.875	2607.4435957190417	5162.306404280958	0.32882175212354536	1031.625	703.6106363767024	1359.6393636232976	0.3179589129996827	5083.5	3507.7831424146243	6659.216857585376	0.3099669238881432	0.6070736161179354	0.4472725798880588	0.766874652347812	0.263231726741411
158	3826.5	2583.2883390907436	5069.711660909256	0.324895246546258	1022.125	683.88942087472	1360.3605791252799	0.33091410456184905	5151.375	3595.737455090855	6707.012544909145	0.301984915660216	0.6016338835865984	0.44382630842304316	0.7594414587501537	0.26229835032361615
159	3768.0	2558.7983605957133	4977.201639404287	0.32091338625379157	1012.0	662.245659823625	1361.754340176375	0.34560705551025195	5220.0	3686.9333306233902	6753.06666937661	0.2936909328307681	0.5947167880201536	0.440593168463728	0.7488404075765792	0.2591546474911394
160	3708.25	2539.39572841285	4877.10427158715	0.31520374073677604	1007.125	635.771578694834	1378.478421305166	0.36872624679673927	5284.625	3768.6715022226026	6800.578497777397	0.2868611297447591	0.5829930292018919	0.4384261167700589	0.7275599416337248	0.24797365524205803
161	3654.75	2518.7183899102038	4790.781610089796	0.31083702307676203	991.25	612.3134303739157	1370.1865696260843	0.3822815330401859	5354.0	3861.6833522993097	6846.316647700691	0.278729295424111	0.5799591333631327	0.4369160295477813	0.723002237178484	0.24664341948691593
162	3600.375	2498.548455439238	4702.201544560762	0.3060310508101968	977.375	584.6604727191245	1370.0895272808755	0.4018053738645611	5422.25	3951.69950268503	6892.80049731497	0.27120669414264736	0.5782997270284932	0.43903701835666253	0.7175624357003239	0.24081406606814657
163	3545.5	2478.7834492732127	4612.216550726787	0.30086491347533134	963.125	564.5676908428654	1361.6823091571346	0.4138168037971547	5491.375	4049.027657644924	6933.722342355076	0.26265686505749036	0.5723545302114262	0.434967650196148	0.7097414102267045	0.24003807563911111
164	3491.75	2461.964501390844	4521.535498609156	0.29491959579269883	952.5	542.4959938464717	1362.5040061535283	0.43045040016118463	5555.75	4135.741402386678	6975.758597613322	0.255592601829334	0.5631609026155993	0.43150429615387415	0.6948175090773243	0.23378151048882542
165	3437.375	2444.9064444349806	4429.843555565019	0.28872862447798664	941.625	521.2262961519725	1362.0237038480275	0.4464608563366813	5621.0	4224.984452678197	7017.015547321803	0.24835715127589453	0.5529694903971075	0.4306871101336946	0.6752518706605204	0.22113766199939436
166	3387.125	2424.2278226334247	4350.022177366575	0.28428155954284984	929.125	504.58475700212557	1353.6652429978744	0.45692478729759123	5683.75	4311.928152771106	7055.571847228894	0.24135858319399922	0.5396629683124747	0.42059049821142624	0.6587354384135232	0.2206422843379228
167	3338.375	2411.184244067895	4265.565755932104	0.27773714934125276	909.0	481.13904007071693	1336.8609599292831	0.47069412533474486	5752.625	4412.965490077824	7092.284509922176	0.2328779487489931	0.533424965923267	0.42305293672882116	0.6437969951177129	0.20691200495914328
168	3292.25	2396.008416448493	4188.491583551508	0.2722276812366944	896.25	462.88030261981925	1329.6196973801807	0.4835366219025727	5811.5	4495.072336050276	7127.927663949724	0.22652115012470514	0.5251439083414726	0.4205546290152123	0.6297331876677329	0.19916308209035072
169	3247.25	2378.5931983461755	4115.906801653824	0.26750536658828994	882.375	450.79221986488875	1313.9577801351113	0.4891149229467191	5870.375	4584.226830416755	7156.523169583245	0.21909131351629926	0.5154401322909978	0.40836571327774235	0.6225145513042534	0.20773395842760134
170	3201.125	2364.715366963048	4037.534633036952	0.26128615191126625	870.375	437.686850274386	1303.063149725614	0.49712842134208124	5928.5	4671.698873869617	7185.301126130383	0.21199310552928777	0.5043471849525715	0.4016788260645121	0.6070155438406308	0.2035668324345148
171	3161.75	2354.0508392908628	3969.4491607091372	0.25545952738487776	850.375	413.0736207421959	1287.676379257804	0.5142453379483217	5987.875	4754.698722318871	7221.051277681129	0.2059455612685851	0.5028689870820705	0.4048758684800603	0.6008621056840807	0.1948680891431018
172	3122.875	2340.7901229007957	3904.9598770992043	0.2504374581432827	833.25	397.0613419571254	1269.4386580428745	0.523478737525202	6043.875	4836.4156291804575	7251.3343708195425	0.1997823202530732	0.5006369760512626	0.4021576074812014	0.5991163446213238	0.19670814039108736
173	3083.5	2328.8624840557113	3838.1375159442887	0.2447340735995748	817.125	377.3595048307076	1256.8904951692925	0.5381863180900014	6099.375	4914.863123166011	7283.886876833989	0.19420217265440956	0.49545519762093226	0.4003502339365408	0.5905601613053237	0.1919547199041704
174	3042.75	2318.2109565203923	3767.2890434796077	0.23811980724003215	802.875	362.05975878483514	1243.6902412151649	0.5490459177520347	6154.375	4998.682764970644	7310.067235029356	0.18778385051761656	0.4869654256106928	0.3943386863851893	0.5795921648361962	0.19021214721628799
175	3004.125	2307.599013288349	3700.650986711651	0.23185652618038569	784.0	347.63712016989365	1220.3628798301063	0.556585305905748	6211.875	5087.255768012254	7336.494231987746	0.18104344211494056	0.47910885654899854	0.3874914951314097	0.5707262179665874	0.19122452061835163
176	2969.5	2300.9135068246715	3638.0864931753285	0.2251512016081255	768.25	331.77484262916346	1204.7251573708365	0.5681420857414078	6262.25	5165.588946494522	7358.911053505478	0.17512252840520223	0.4733254416594034	0.3879559211811393	0.5586949621376675	0.18036114893586155
177	2935.75	2289.155623527735	3582.344376472265	0.22024844638414895	749.75	318.1182195268563	1181.3817804731436	0.5757009409445064	6314.5	5243.80452892899	7385.19547107101	0.16956140170575812	0.4692768931802668	0.38719299110762284	0.5513607952529107	0.1749157123768983
178	2903.5	2282.8049548738627	3524.1950451261373	0.21377477014848884	725.0	299.84739845866994	1150.1526015413301	0.5864173814363173	6371.5	5332.09594863624	7410.90405136376	0.16313333616318926	0.4754169390586073	0.39605264123530665	0.554781236881908	0.1669362012646272
179	2870.75	2276.1927930247666	3465.3072069752334	0.20710866741277842	709.0	282.5700867687005	1135.4299132312995	0.6014526279708032	6420.25	5405.300360206633	7435.199639793367	0.15808568821983057	0.468896709868877	0.39629463617008504	0.5414987835676689	0.15483596316786805
180	2836.625	2272.998968989249	3400.251031010751	0.19869599647847394	693.25	265.60384708005296	1120.896152919947	0.6168714791488598	6470.125	5484.049201942026	7456.200798057974	0.1524044431997796	0.4615209205575026	0.3941192600885918	0.5289225810264133	0.14604248142747614
181	2807.625	2267.659592987914	3347.590407012086	0.1923210567693642	675.75	250.5824270056046	1100.9175729943954	0.6291787983638852	6516.625	5555.859084236481	7477.390915763519	0.14743305250241018	0.4562600067024811	0.3928554572872949	0.5196645561176674	0.13896582756272832
182	2779.5	2262.8379110316996	3296.1620889683004	0.18588310450379583	657.5	238.41484244312824	1076.5851575568718	0.6373918746112118	6563.0	5631.328828428641	7494.671171571359	0.141958124572811	0.4505661367928011	0.3868399546711985	0.5142923189144036	0.14143580024725186
183	2752.0	2257.389221720746	3246.610778279254	0.1797277537351941	638.125	225.4599733003903	1050.7900266996098	0.6466836853274981	6609.875	5706.242570747066	7513.507429252934	0.1367094580839932	0.4485206252301203	0.3805806768665567	0.5164605735936839	0.15147563911627462
184	2723.125	2251.032631162176	3195.217368837824	0.1733641932844889	623.375	216.22878016487311	1030.5212198351269	0.6531320951836805	6653.5	5777.695331492382	7529.304668507618	0.13163067085107352	0.4371161253847512	0.3715835437895343	0.5026487069799681	0.14992030215662916
185	2699.5	2245.2793071361066	3153.7206928638934	0.16826104569879363	605.5	207.72670262719356	1003.2732973728064	0.656933604249061	6695.0	5847.110023825008	7542.889976174992	0.1266452540963393	0.43476448569593273	0.3715886421660853	0.4979403292257802	0.14531049708147414
186	2677.25	2240.2656950182127	3114.2343049817873	0.1632213297158604	581.5	193.5620980271159	969.4379019728841	0.6671331074340225	6741.25	5920.998770152077	7561.501229847923	0.1216764294230184	0.4394098473177752	0.3839772529237303	0.4948424417118201	0.12615237171495802
187	2652.25	2234.3098306712877	3070.1901693287123	0.15757947754876508	564.375	187.46452838116357	941.2854716188365	0.6678369375306071	6783.375	5993.554478201611	7573.195521798389	0.11643474255785488	0.4380980765131798	0.38076937049721843	0.49542678252914113	0.13085815503286433
188	2633.125	2232.475064678696	3033.774935321304	0.1521575828421758	544.875	176.90517829370617	912.8448217062938	0.6753288767263939	6822.0	6057.911505915614	7586.088494084386	0.11200359045505515	0.4479314846988983	0.3921070431685601	0.5037559262292365	0.12462718839213473
189	2609.125	2224.721983561632	2993.528016438368	0.14733024153245547	533.125	173.77645010221755	892.4735498977825	0.6740418286476576	6857.75	6119.070651763345	7596.429348236655	0.10771453439344611	0.43239507047007114	0.37026019301096685	0.49452994792917543	0.14369931967900412
190	2591.0	2219.2586448859806	2962.7413551140194	0.14347408533925876	512.625	167.14846704933024	858.1015329506697	0.673936177421448	6896.375	6184.188642503959	7608.561357496041	0.1032696681221716	0.4333249430513717	0.36939177214676366	0.49725811395597974	0.14754094341859425
191	2568.875	2214.817161050827	2922.932838949173	0.1378260284946418	497.75	159.163517355227	836.336482644773	0.680234018372221	6933.375	6245.353808075202	7621.396191924798	0.09923322940484215	0.42483032791603337	0.36251109683922306	0.4871495589928437	0.1466920485232578
192	2550.0	2212.855895829879	2887.144104170121	0.13221337418436122	483.125	151.4528244536345	814.7971755463655	0.6865142055293465	6966.875	6302.51605690942	7631.23394309058	0.09535967605139753	0.424596267933366	0.359134642867612	0.49005789299912006	0.15417381171147568
193	2535.25	2210.087833236865	2860.412166763135	0.12825645074968334	463.125	141.06469071402267	785.1853092859774	0.695406875651233	7001.625	6359.216735529537	7644.033264470463	0.09175130979886291	0.4300409581346445	0.3636036233809135	0.49647829288837547	0.1544907141912972
194	2518.25	2208.215917716494	2828.284082283506	0.12311489418584567	447.625	131.63407300066098	763.6159269993391	0.7059277900013159	7034.125	6413.183007886932	7655.066992113068	0.08827565505490281	0.43081262582533414	0.36962771225541247	0.4919975393952558	0.14202209940506272
195	2501.375	2205.3625559071297	2797.3874440928703	0.11833989069726455	433.75	126.12229396149343	741.3777060385066	0.7092281407227817	7064.875	6465.594277123498	7664.155722876502	0.08482538231412474	0.42590683255322576	0.3728831970075903	0.4789304680988612	0.12449585564939028
196	2485.25	2203.838513503008	2766.661486496992	0.11323266733607973	420.75	118.94305632276422	722.5569436772357	0.7173070556797048	7094.0	6515.288709118543	7672.711290881457	0.08157757131117245	0.4275438354381367	0.37868536479462067	0.4764023060816527	0.11427710235477265
197	2467.625	2200.508816193398	2734.741183806602	0.1082482888634221	413.125	114.99023450803884	711.2597654919612	0.7216575261530074	7119.25	6559.443044309618	7679.056955690382	0.07863285538369662	0.41528961577038714	0.36822750658105335	0.46235172495972093	0.11332358768959526
198	2455.25	2196.3410944251677	2714.1589055748323	0.10545113759284484	399.125	112.27758835121705	685.972411648783	0.7186906649515389	7145.625	6605.0401158652185	7686.2098841347815	0.07565256840861112	0.404457142782727	0.3487902074839278	0.46012407808152617	0.1376337055535777
199	2444.625	2194.3236560180126	2694.9263439819874	0.1023884415736514	383.75	106.92344874486577	660.5765512551343	0.7213721205345518	7171.625	6649.367582137006	7693.882417862994	0.07282274489575154	0.40755680910311787	0.3506045809944457	0.46450903721179004	0.13974058790479543
200	2433.875	2191.4345183360515	2676.3154816639485	0.09961090099694875	370.0	102.2252264555787	637.7747735444214	0.7237156041741116	7196.125	6690.905161098668	7701.344838901332	0.0702072071985037	0.4048231362142667	0.3463865809263693	0.46325969150216406	0.14435082894315557
201	2422.375	2186.583247765009	2658.166752234991	0.09733907930646205	354.375	99.73091735008254	609.0190826499174	0.718572367266081	7223.25	6737.413679659115	7709.086320340885	0.06726007272915724	0.4065190062499252	0.35268611100822167	0.46035190149162875	0.13242405499881452
202	2410.25	2183.1300915523925	2637.3699084476075	0.0942308509273344	338.75	93.85691816302997	583.64308183697	0.7229316068988045	7251.0	6783.507403747607	7718.492596252393	0.06447284460797036	0.4129551482631512	0.3530859803066126	0.47282431621968984	0.14497741027891883
203	2398.875	2180.7257398609086	2617.0242601390914	0.09093815231685322	326.875	88.87321664753082	564.8767833524691	0.7281125303326017	7274.25	6822.899401102195	7725.600598897805	0.06204771610788811	0.4154412192125251	0.3683079663057129	0.4625744721193373	0.11345348205012964
204	2387.875	2178.091836901322	2597.658163098678	0.08785349446628406	316.75	86.66310771753905	546.8368922824609	0.7263990285160566	7295.375	6860.068947458023	7730.681052541977	0.059668769945613126	0.41133345525208476	0.36191208193432295	0.46075482856984656	0.12014917018474472
205	2375.5	2177.0012976849875	2573.9987023150125	0.08356080922543146	311.75	82.37546216613427	541.1245378338657	0.7357643555216222	7312.75	6890.047431048717	7735.452568951283	0.057803503326557475	0.4094156216847151	0.3628506117476022	0.45598063162182806	0.11373530337093964
206	2366.875	2175.748299747175	2558.001700252825	0.08075065233813566	298.125	75.99841143250572	520.2515885674943	0.7450787037903372	7335.0	6926.875953275867	7743.124046724133	0.05564063350022264	0.4180014741751945	0.367961476452094	0.46804147189829504	0.11971249101893727
207	2357.375	2174.159702362976	2540.590297637024	0.07772004778069849	289.625	71.77459491681665	507.4754050831833	0.7521809411590276	7353.0	6957.55415055913	7748.44584944087	0.053780205282316064	0.4114804582154674	0.3639026952086026	0.45905822122233225	0.11562581419589858
208	2349.625	2171.9542209260717	2527.2957790739283	0.07561665332720247	275.0	70.42827465415476	479.57172534584527	0.7438971830758009	7375.375	6998.515924389333	7752.234075610667	0.051096937526656894	0.42010306929467117	0.3732513600467061	0.46695477854263623	0.11152432027365654
209	2342.375	2169.7441624344497	2515.0058375655503	0.07369906081031019	261.75	66.14266960716566	457.35733039283434	0.7473059422839898	7395.875	7032.806865355882	7758.943134644118	0.04909062614553619	0.42721452479420485	0.37943042747719724	0.47499862211121247	0.11185035747561696
210	2335.875	2168.618609880082	2503.131390119918	0.07160331358480994	248.625	62.09411722452097	435.15588277547903	0.7502499055826205	7415.5	7067.300117899154	7763.699882100846	0.046955684997754155	0.437748177222403	0.3832775556980579	0.4922187987467481	0.12443369123766948
211	2328.0	2166.8346432952017	2489.1653567047983	0.0692291051137449	239.625	57.070856884109105	422.1791431158909	0.7618326264617252	7432.375	7094.525320355764	7770.224679644236	0.04545648997046514	0.44284106683331825	0.38847928383465463	0.4972028498319819	0.12275686938294939
