day	mean(S_t)	ciLow(S_t)	ciHigh(S_t)	relerr(S_t)	mean(I_t)	ciLow(I_t)	ciHigh(I_t)	relerr(I_t)	mean(R_t)	ciLow(R_t)	ciHigh(R_t)	relerr(R_t)
147	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.9	0.11274619498855354	1.6872538050114465	0.8747264500127183	8917.3	8894.274716788967	8940.325283211032	0.0025820913517580995
148	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.7	0.11106625842840845	1.2889337415715914	0.8413339165308451	8917.5	8894.50882028387	8940.49117971613	0.0025782091074998408
149	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.5	-0.10793647043925403	1.107936470439254	1.215872940878508	8917.7	8894.888076957588	8940.511923042413	0.002558050062506298
150	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.5	-0.10793647043925403	1.107936470439254	1.215872940878508	8917.7	8894.888076957588	8940.511923042413	0.002558050062506298
151	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.3	-0.18282911192097218	0.7828291119209722	1.6094303730699073	8917.9	8894.876198499207	8940.923801500792	0.0025817514774545505
152	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.3	-0.18282911192097218	0.7828291119209722	1.6094303730699073	8917.9	8894.876198499207	8940.923801500792	0.0025817514774545505
153	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.3	-0.18282911192097218	0.7828291119209722	1.6094303730699073	8917.9	8894.876198499207	8940.923801500792	0.0025817514774545505
154	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.3	-0.18282911192097218	0.7828291119209722	1.6094303730699073	8917.9	8894.876198499207	8940.923801500792	0.0025817514774545505
155	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.2	-0.1016209550321322	0.5016209550321322	1.5081047751606609	8918.0	8895.021807730242	8940.978192269758	0.0025766082383672133
156	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.2	-0.1016209550321322	0.5016209550321322	1.5081047751606609	8918.0	8895.021807730242	8940.978192269758	0.0025766082383672133
157	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.2	-0.1016209550321322	0.5016209550321322	1.5081047751606609	8918.0	8895.021807730242	8940.978192269758	0.0025766082383672133
158	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.2	-0.1016209550321322	0.5016209550321322	1.5081047751606609	8918.0	8895.021807730242	8940.978192269758	0.0025766082383672133
159	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
160	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
161	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
162	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
163	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
164	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
165	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
166	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
167	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
168	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
169	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
170	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
171	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
172	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
173	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
174	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
175	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
176	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
177	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
178	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
179	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
180	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
181	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
182	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
183	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
184	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
185	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
186	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
187	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
188	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
189	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
190	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
191	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
192	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
193	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
194	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
195	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
196	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
197	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
198	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
199	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
200	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
201	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
202	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
203	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
204	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
205	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
206	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
207	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
208	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
209	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
210	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
211	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
212	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
213	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
214	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
215	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
216	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
217	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
218	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
219	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
220	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
221	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
222	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
223	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
224	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
225	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
226	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
227	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
228	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
229	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
230	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
231	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
232	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
233	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
234	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
235	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
236	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
237	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
238	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
239	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
240	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
241	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
242	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
243	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
244	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
245	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
246	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
247	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
248	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
249	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
250	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
251	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
252	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
253	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
254	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
255	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
256	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
257	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
258	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
259	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
260	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
261	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
262	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
263	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
264	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
265	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
266	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
267	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
268	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
269	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
270	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
271	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
272	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
273	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
274	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
275	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
276	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
277	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
278	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
279	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
280	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
281	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
282	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
283	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
284	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
285	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
286	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
287	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
288	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
289	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
290	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
291	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
292	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
293	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
294	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
295	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
296	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
297	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
298	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
299	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
300	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
301	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
302	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
303	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
304	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
305	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
306	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
307	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
308	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
309	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
310	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
311	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
312	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
313	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
314	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
315	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
316	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
317	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
318	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
319	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
320	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
321	1081.8	1058.8099332060758	1104.790066793924	0.021251679417567084	0.0	0.0	0.0	nan	8918.2	8895.209933206077	8941.190066793924	0.002577881948590979
