	MEASURES	Lower bound	Mean	Upper bound	Relative error
0	Res users	7.770160857573903	15.1	22.429839142426097	0.48541981075669516
1	Avg users	5.854385528870565	9.970128478107458	14.085871427344355	0.4128074134926443
2	Arrivals	198.22595776868707	207.3	216.37404223131296	0.043772514381634986
3	Departures	187.84473544922096	192.2	196.55526455077901	0.022660065300619214
4	Delay	28.41298185266805	47.55102636572889	66.68907087878972	0.4024738470598831
5	Res queue	7.770160857573903	15.1	22.429839142426097	0.48541981075669516
