	MEASURES	Lower bound	Mean	Upper bound	Relative error
0	Res users	0.6357188627991058	1.2	1.7642811372008942	0.4702342810007451
1	Avg users	0.643538144930845	0.7300509822980114	0.8165638196651777	0.11850246005401739
2	Arrivals	197.6623519938864	205.1	212.53764800611359	0.03626352026384002
3	Departures	196.75080390260206	203.9	211.04919609739795	0.03506226629425182
4	Delay	3.195932954997152	3.562425321602034	3.928917688206916	0.10287720682382452
5	Res queue	0.6357188627991058	1.2	1.7642811372008942	0.4702342810007451
