Load	LBDelay	AvgDelay	UBDelay	LBUsers	AvgUsers	UBUsers	LBLosses	AvgLosses	UBLosses	TheoDelay	TheoUsers
0.23183673469387753	1.4539599106998717	1.4873242435726575	1.5206885764454432	0.2903412791604329	0.2956818877732507	0.30102249638606854	15.063063650665821	18.8	22.53693634933418	1.4651530131708952	0.29021760280404885
0.2510204081632653	1.5747414941792024	1.609988649878202	1.6452358055772014	0.3100731254781699	0.3188769406679082	0.32768075585764656	20.974064719485888	25.8	30.625935280514113	1.6152359162042687	0.3192048874101655
0.2702040816326531	1.7062796192128478	1.7536275304551316	1.8009754416974155	0.3373389176966579	0.3461131384446742	0.35488735919269043	23.287945115378484	29.9	36.51205488462151	1.7696638674937535	0.34880983524115183
0.28938775510204084	1.8504764972905325	1.8858391485904857	1.921201799890439	0.36044657794332613	0.36877612576028956	0.377105673577253	24.676477169931317	29.4	34.12352283006868	1.928374234092291	0.3789860036931581
0.30857142857142855	2.055636081457059	2.111263212309202	2.1668903431613447	0.39858398807311035	0.4103881752936842	0.42219236251425807	37.75952630717589	45.0	52.24047369282411	2.09129618491578	0.40968460812283586
0.3277551020408163	2.215557347073437	2.2710313868558747	2.3265054266383123	0.4343098574519057	0.44773628362247786	0.46116270979305	43.397590014146516	48.1	52.80240998585349	2.258351908517511	0.4408550880001574
0.3469387755102041	2.408037286169329	2.4452709633948713	2.4825046406204136	0.4604454914218783	0.4719808179239918	0.48351614442610535	44.39403071902649	50.4	56.40596928097351	2.429457732567907	0.47244564605159406
0.36612244897959184	2.546917141477114	2.5954742730952516	2.644031404713389	0.4837629029015988	0.49711696365802877	0.5104710244144588	54.23112782022182	64.1	73.96887217977817	2.6045251475653384	0.5044037560110433
0.3853061224489796	2.716673106476755	2.7762168184417866	2.835760530406818	0.5196659185097436	0.5353957564493376	0.5511255943889315	64.85013031900057	72.3	79.74986968099942	2.783461738181899	0.5366766354054301
0.40448979591836737	2.948845346450281	3.025839259397372	3.102833172344463	0.5615806581639899	0.5817944483635455	0.6020082385631012	75.99138282622158	84.3	92.60861717377841	2.9661720263104154	0.5692116806303578
0.42367346938775513	3.058353259277057	3.1669789085949924	3.275604557912928	0.5833023773964313	0.6074594511083317	0.631616524820232	83.13543210031864	94.7	106.26456789968137	3.152558230354689	0.601956862391396
0.4428571428571429	3.2005411083164854	3.2885904268236756	3.376639745330866	0.6069620472931874	0.6224620279704943	0.6379620086478013	88.87372097707257	97.7	106.52627902292744	3.342520945621432	0.6348610803752276
0.46204081632653066	3.4312600469756496	3.5210071870566617	3.610754327137674	0.6477875808348825	0.6658099194519401	0.6838322580689977	101.12929774846745	109.9	118.67070225153256	3.5359597508548126	0.6678744767527214
0.4812244897959184	3.6998473922208297	3.7659491382578	3.83205088429477	0.6897446778657811	0.7043870987009366	0.7190295195360922	117.99407705139144	128.4	138.80592294860855	3.732773746026188	0.7009487087882156
0.5004081632653061	3.853175720199308	3.9389669721024974	4.024758224005687	0.7191450912582102	0.7360945023947219	0.7530439135312335	125.38158388296709	134.4	143.4184161170329	3.9328620264728484	0.7340371814252578
0.5195918367346939	4.057814201580677	4.134955901879132	4.212097602177587	0.7520409309067793	0.7702949084422864	0.7885488859777936	136.90036271970803	147.3	157.699637280292	4.136124098388891	0.767095241232192
0.5387755102040817	4.19278175026939	4.3313305620082865	4.469879373747183	0.775972940286808	0.7997540598381228	0.8235351793894375	145.38695163966622	157.5	169.61304836033378	4.342460240524451	0.8000803335183561
0.5579591836734694	4.363264199892172	4.527926417892147	4.692588635892121	0.8015191131656128	0.8314327073204544	0.861346301475296	149.64053389439854	170.5	191.35946610560146	4.551771816760072	0.8329521247734606
0.5771428571428572	4.657518078900904	4.732488640774394	4.807459202647883	0.84377452909948	0.8628889915189133	0.8820034539383466	166.3032037097704	173.6	180.8967962902296	4.76396154400291	0.8656725928418734
0.5963265306122449	4.809506578501451	4.984477267309721	5.159447956117991	0.8775886574170244	0.9042781125264033	0.9309675676357823	187.42374546892125	207.3	227.17625453107877	4.978933719610171	0.8982060874249217
0.6155102040816327	5.102824238767941	5.242680565433306	5.382536892098672	0.8955138723636739	0.9294952303216668	0.9634765882796598	199.78951456759611	213.6	227.41048543240387	5.196594412291104	0.9305193636145446
0.6346938775510205	5.311389807335733	5.417574543780409	5.523759280225086	0.9488791082412169	0.9695904712899189	0.990301834338621	206.59388375377023	225.7	244.80611624622975	5.41685162017858	0.9625815912081924
0.6538775510204082	5.509770807615841	5.650632648748085	5.791494489880329	0.9678128063228224	0.9965657970835361	1.0253187878442498	216.65759997878334	239.4	262.14240002121664	5.6396153995	0.9943643425460362
0.673061224489796	5.682453287604345	5.892484523974199	6.102515760344052	0.9809421827619511	1.0217059297383593	1.0624696767147674	239.7978776797634	257.8	275.80212232023666	5.8647979670194275	1.025841561555684
0.6922448979591838	5.922622867199376	6.090715194823315	6.258807522447254	1.0224142286212046	1.0546195378475902	1.0868248470739759	249.7445079050766	267.5	285.2554920949234	6.092313779171708	1.0569895165950902
0.7114285714285715	6.09187636068373	6.260643610907129	6.4294108611305285	1.0438073189248478	1.0776329101853936	1.1114585014459395	253.4399398731642	271.7	289.9600601268358	6.322079590567098	1.0877867395590934
0.7306122448979593	6.456158601675984	6.57800631220925	6.699854022742516	1.084814654316071	1.115331804640546	1.145848954965021	266.69708807489957	284.7	302.7029119251004	6.554014494313849	1.118213953566535
0.749795918367347	6.587838919931719	6.738051871288937	6.888264822646154	1.1214055396170757	1.1503686699804347	1.1793318003437938	297.12389433519775	311.4	325.6761056648022	6.788039946387062	1.1482539913798928
0.7689795918367347	6.824441524733307	6.977530018038891	7.130618511344475	1.1476414174094884	1.1677862993998238	1.1879311813901592	312.7949257746027	329.7	346.6050742253973	7.02407977606593	1.1778917065338632
0.7881632653061225	7.1594009982767375	7.351444686423176	7.543488374569614	1.2003470562734144	1.2223256874968846	1.2443043187203549	327.17341338449927	347.2	367.2265866155007	7.262060184268631	1.2071138789685196
0.8073469387755102	7.422954362162841	7.6278527997975845	7.832751237432328	1.2112585373888909	1.2448672014173163	1.2784758654457418	337.2835710824149	358.3	379.31642891758514	7.501909731434523	1.2359091167810103
0.826530612244898	7.6495368265677905	7.844801195626266	8.04006556468474	1.238641404811766	1.2692964490499576	1.2999514932881493	351.91745821138255	367.2	382.4825417886174	7.743559316437027	1.2642677555308648
0.8457142857142858	7.827366885499121	8.069946787394944	8.312526689290767	1.2668251771772752	1.2962274205846274	1.3256296639919796	356.23629226346145	381.3	406.3637077365386	7.986942147857116	1.2921817563607942
0.8648979591836735	8.10033931200441	8.288755466633239	8.477171621262068	1.2847140670933455	1.3110986026586615	1.3374831382239776	370.3802670035562	393.7	417.0197329964438	8.23199370880638	1.319644604029663
0.8840816326530613	8.293295573304489	8.481823119627682	8.670350665950876	1.3192519861916814	1.3491770421209535	1.3791020980502255	385.1459795100227	400.1	415.05402048997735	8.478651716359467	1.3466512057987199
0.903265306122449	8.584890385857264	8.769648166691777	8.95440594752629	1.3411067723885266	1.3739258142238433	1.40674485605916	391.31240623551923	418.4	445.4875937644807	8.726856076537887	1.373197791967427
0.9224489795918368	8.8261713805497	9.083982562352954	9.341793744156208	1.3908364375768905	1.4207533391621587	1.450670240747427	438.4906216053527	463.6	488.70937839464733	8.976548835680028	1.399281818721937
0.9416326530612246	9.00168131999773	9.320522931806817	9.639364543615905	1.3927585037352292	1.4337429181029417	1.4747273324706542	426.4893416475876	460.9	495.31065835241236	9.22767412893466	1.424901873837819
0.9608163265306123	9.181156343499673	9.442843956684392	9.704531569869111	1.4163210822737864	1.445496605435369	1.4746721285969517	434.136841083646	457.3	480.463158916354	9.480178126527463	1.4500575856690738
0.9800000000000001	9.425081468638224	9.727914309211183	10.030747149784142	1.4269269371674465	1.4699911495815325	1.5130553619956186	446.6960569279637	471.8	496.9039430720363	9.734008978370293	1.4747495357574936
