	MEASURES	Lower bound	Mean	Upper bound	Relative error
0	Res users	0.35444978559509566	0.7	1.0455502144049043	0.4936431634355776
1	Avg users	0.3842771079259091	0.40353677060391785	0.42279643328192656	0.04772715668310831
2	Arrivals	191.20864699835482	199.6	207.99135300164517	0.04204084670162914
3	Departures	190.62979486730808	198.9	207.17020513269193	0.041579714090959986
4	Delay	2.0013455633717023	2.0281347174958797	2.054923871620057	0.013208764631401693
5	Res queue	0.35444978559509566	0.7	1.0455502144049043	0.4936431634355776
6	Losses	0.0	0.0	0.0	
