	MEASURES	Lower bound	Mean	Upper bound	Relative error
0	Res users	1.3255550411097452	2.0	2.6744449588902546	0.3372224794451274
1	Avg users	1.3397803067584069	1.5295171836948962	1.7192540606313855	0.12405017672187031
2	Arrivals	197.02965791748005	203.2	209.37034208251993	0.030365856705314616
3	Departures	195.14124654672275	201.2	207.25875345327722	0.03011308873398233
4	Delay	6.744863727428988	7.547206592949619	8.34954945847025	0.10630991157313177
5	Res queue	1.3255550411097452	2.0	2.6744449588902546	0.3372224794451274
