Load	LBDelay	AvgDelay	UBDelay	LBUsers	AvgUsers	UBUsers	LBLosses	AvgLosses	UBLosses	TheoDelay	TheoUsers	TheoLoss
0.20099999999999998	1.1221873263754742	1.1298124599469093	1.1374375935183443	0.22329877964896627	0.22730042570665915	0.23130207176435202	0.0	0.0	0.0	1.1314121818940341	0.22628243637880682	0
0.21710204081632653	1.2319352576947766	1.2372786642344669	1.242622070774157	0.2410286069759415	0.24597888766235348	0.25092916834876544	0.0	0.0	0.0	1.2363305914618599	0.247266118292372	0
0.2332040816326531	1.3399664456239972	1.3486903801805805	1.3574143147371638	0.2634128425465399	0.2691030417414705	0.27479324093640106	0.0	0.0	0.0	1.344528294217642	0.2689056588435284	0
0.2493061224489796	1.4357570058844802	1.446807499816006	1.457857993747532	0.2833185894070766	0.28832801453191087	0.29333743965674514	0.0	0.0	0.0	1.456216308184866	0.2912432616369732	0
0.26540816326530614	1.5558171054449255	1.5659897520846955	1.5761623987244655	0.30361420243434684	0.30973069029846545	0.31584717816258406	0.0	0.0	0.0	1.5716241532034403	0.31432483064068806	0
0.2815102040816327	1.666906091861505	1.6802610502567454	1.6936160086519858	0.3285190235663246	0.3341002786087715	0.3396815336512184	0.0	0.0	0.0	1.6910019241463559	0.3382003848292712	0
0.2976122448979592	1.799371947499608	1.8168810063865706	1.8343900652735332	0.35948467943263057	0.3660747935199226	0.37266490760721466	0.0	0.0	0.0	1.814622649303787	0.3629245298607574	0
0.3137142857142857	1.932571950180095	1.9478383481541357	1.9631047461281763	0.3815778844144113	0.3900601650422913	0.3985424456701713	0.0	0.0	0.0	1.942784980769993	0.38855699615399864	0
0.32981632653061227	2.038549164537364	2.071521714049423	2.104494263561482	0.40081737456998356	0.41233723949722056	0.42385710442445756	0.0	0.0	0.0	2.0758162726706444	0.41516325453412894	0
0.3459183673469388	2.1720187838293445	2.1973490052483653	2.222679226667386	0.43177122800636036	0.4393537756299642	0.446936323253568	0.0	0.0	0.0	2.214076114064971	0.44281522281299424	0
0.3620204081632653	2.3447914462375357	2.369438089303861	2.394084732370186	0.46349809168896805	0.4745855476091668	0.4856730035293656	0.0	0.0	0.0	2.357960396851873	0.4715920793703746	0
0.37812244897959185	2.4796390858631714	2.518259531435956	2.556879977008741	0.4902023352281991	0.5036036944085164	0.5170050535888336	0.0	0.0	0.0	2.5079060156485804	0.5015812031297161	0
0.3942244897959184	2.616542274189354	2.6642567936670183	2.7119713131446828	0.5127166525038319	0.5285699863573929	0.544423320210954	0.0	0.0	0.0	2.664396317230527	0.5328792634461055	0
0.41032653061224494	2.7899320065502318	2.8327700270183964	2.875608047486561	0.5574672248094922	0.5700565738618023	0.5826459229141124	0.0	0.0	0.0	2.8279674428087853	0.5655934885617571	0
