Load	LBDelay	AvgDelay	UBDelay	LBUsers	AvgUsers	UBUsers	LBLosses	AvgLosses	UBLosses	TheoDelay	TheoUsers	TheoLoss
0.04	0.20521039953987966	0.2100057579419853	0.21480111634409096	0.04107085927645103	0.04224920749381913	0.04342755571118723	0.0	0.0	0.0	0.2083333333333324	0.04166666666666646	4.026531840000001e-16
0.05918367346938776	0.3102540620554531	0.3139538003553767	0.31765353865530027	0.06120820433307076	0.062305407695858114	0.06340261105864547	0.0	0.0	0.0	0.31453362255955136	0.06290672451190843	2.935796456395952e-14
0.07836734693877552	0.41856679532044644	0.4256021265844116	0.43263745784837676	0.08256291706231932	0.08493592526164458	0.08730893346096984	0.0	0.0	0.0	0.42515500442574683	0.08503100088509571	6.310219130666632e-13
0.09755102040816327	0.5320841576352897	0.5384792681425365	0.5448743786497834	0.10574125013136197	0.10722399037353021	0.10870673061569845	0.0	0.0	0.0	0.5404794210355904	0.10809588420637546	6.870251579429684e-12
0.11673469387755102	0.6607245439371531	0.6698701844471894	0.6790158249572257	0.13184202231309144	0.13397263201283527	0.1361032417125791	0.0	0.0	0.0	0.6608133083354373	0.13216266166068424	4.8449646031293393e-11
0.13591836734693877	0.7589408324655639	0.7741210915234198	0.7893013505812757	0.15168929438148526	0.15396401620096012	0.15623873802043498	0.0	0.0	0.0	0.7864903142993394	0.15729806282011782	2.527053370875929e-10
0.15510204081632653	0.897696877915314	0.9195851839647047	0.9414734900140953	0.17898420605137658	0.18514182891597	0.19129945178056343	0.0	0.0	0.0	0.9178743854748822	0.1835748769011513	1.0558370459814745e-09
0.1742857142857143	1.0372294202795256	1.0526026127708106	1.0679758052620956	0.20600745318773653	0.2092100340117927	0.21241261483584886	0.0	0.0	0.0	1.055363278597275	0.21107265493396357	3.7214269295539398e-09
0.19346938775510206	1.1984475038548494	1.211018749499713	1.2235899951445768	0.23930121792556242	0.24304272832828575	0.24678423873100908	0.0	0.0	0.0	1.1993925612955925	0.2398785095090277	1.1464515016395073e-08
0.21265306122448982	1.3331352056412236	1.354506356432672	1.3758775072241205	0.2651106774103285	0.2707125528308951	0.27631442825146174	0.0	0.0	0.0	1.3504401724687867	0.2700880259419183	3.166315415077629e-08
0.23183673469387753	1.4673698101711412	1.5165842239034208	1.5657986376357005	0.29166668970472764	0.3038393088468934	0.3160119279890592	0.0	0.0	0.0	1.5090316176579275	0.3018062994221721	7.988372538020937e-08
0.2510204081632653	1.6003019157653913	1.6322513979440916	1.6642008801227919	0.31662692501947604	0.32457013496309317	0.3325133449067103	0.0	0.0	0.0	1.6757458763230804	0.3351491126742471	1.867537610743852e-07
0.2702040816326531	1.7625076553304457	1.8326150569631892	1.9027224585959326	0.34833832226010897	0.3644007067647731	0.3804630912694372	0.0	0.0	0.0	1.851222094657109	0.37024426747036865	4.0908396034130454e-07
0.28938775510204084	1.8890746293853102	1.953734622391357	2.018394615397404	0.36936129612320223	0.38656596597800086	0.4037706358327995	0.0	0.0	0.0	2.036167127422663	0.40723308053313173	8.470606273849516e-07
0.30857142857142855	2.1304423643732497	2.224474845028818	2.318507325684386	0.4255222524858243	0.4437692216051247	0.4620161907244251	0.0	0.0	0.0	2.231363972985699	0.44627204941767185	1.6697846631260487e-06
0.3277551020408163	2.3227474914715525	2.3839151236056635	2.4450827557397745	0.45724698837575917	0.47473359256635295	0.4922201967569467	0.0	0.0	0.0	2.437681114726648	0.48753468628053825	3.151898708363878e-06
0.3469387755102041	2.596975753056022	2.6786867989734895	2.760397844890957	0.5102378061882125	0.5329999196199123	0.5557620330516122	0.0	0.0	0.0	2.65608273672632	0.5312135064037417	5.724485687631725e-06
0.36612244897959184	2.7915335246676483	2.9159840725204167	3.040434620373185	0.5491199226899207	0.5819989102874097	0.6148778978848987	0.0	0.0	0.0	2.8876397195112564	0.5775221433300247	1.0043794915620819e-05
0.3853061224489796	3.039945206520447	3.155789590604668	3.2716339746888887	0.6051259073430618	0.633538306641568	0.6619507059400741	0.0	0.0	0.0	3.133541240491644	0.6266975429187416	1.7081599962514305e-05
0.40448979591836737	3.3585716257729787	3.4872565100654107	3.6159413943578427	0.6690501841450335	0.696693818898207	0.7243374536513806	0.0	0.0	0.0	3.3951067019909007	0.6790021641238884	2.824104803623553e-05
