Load	LBDelay	AvgDelay	UBDelay	LBUsers	AvgUsers	UBUsers	LBLosses	AvgLosses	UBLosses	TheoDelay	TheoUsers
0.04	0.20521039953987966	0.2100057579419853	0.21480111634409096	0.04107085927645103	0.04224920749381913	0.04342755571118723	0.0	0.0	0.0	0.20833333333333334	0.04166666666666667
0.05918367346938776	0.3102540620554531	0.3139538003553767	0.31765353865530027	0.06120820433307076	0.062305407695858114	0.06340261105864547	0.0	0.0	0.0	0.31453362255965295	0.06290672451193059
0.07836734693877552	0.41856679532044644	0.4256021265844116	0.43263745784837676	0.08256291706231932	0.08493592526164458	0.08730893346096984	0.0	0.0	0.0	0.425155004428698	0.08503100088573962
0.09755102040816327	0.5320841576352897	0.5384792681425365	0.5448743786497834	0.10574125013136197	0.10722399037353021	0.10870673061569845	0.0	0.0	0.0	0.540479421076436	0.10809588421528721
0.11673469387755102	0.6607245439371531	0.6698701844471894	0.6790158249572257	0.13184202231309144	0.13397263201283527	0.1361032417125791	0.0	0.0	0.0	0.6608133086876155	0.1321626617375231
0.13591836734693877	0.7589408324655639	0.7741210915234198	0.7893013505812757	0.15168929438148526	0.15396401620096012	0.15623873802043498	0.0	0.0	0.0	0.7864903164855928	0.15729806329711854
0.15510204081632653	0.897696877915314	0.9195851839647047	0.9414734900140953	0.17898420605137658	0.18514182891597	0.19129945178056343	0.0	0.0	0.0	0.9178743961352657	0.18357487922705315
0.1742857142857143	1.0372294202795256	1.0526026127708106	1.0679758052620956	0.20600745318773653	0.2092100340117927	0.21241261483584886	0.0	0.0	0.0	1.055363321799308	0.2110726643598616
0.19346938775510206	1.1984475038548494	1.211018749499713	1.2235899951445768	0.23930121792556242	0.24304272832828575	0.24678423873100908	0.0	0.0	0.0	1.1993927125506072	0.23987854251012145
0.21265306122448982	1.3331352056412236	1.354506356432672	1.3758775072241205	0.2651106774103285	0.2707125528308951	0.27631442825146174	0.0	0.0	0.0	1.3504406428201141	0.27008812856402287
0.23183673469387753	1.4673698101711412	1.5165842239034208	1.5657986376357005	0.29166668970472764	0.3038393088468934	0.3160119279890592	0.0	0.0	0.0	1.5090329436769392	0.30180658873538785
0.2510204081632653	1.6003019157653913	1.6322513979440916	1.6642008801227919	0.31662692501947604	0.32457013496309317	0.3325133449067103	0.0	0.0	0.0	1.6757493188010901	0.33514986376021805
0.2702040816326531	1.7625076553304457	1.8326150569631892	1.9027224585959326	0.34833832226010897	0.3644007067647731	0.3804630912694372	0.0	0.0	0.0	1.8512304250559284	0.3702460850111857
0.28938775510204084	1.8890746293853102	1.953734622391357	2.018394615397404	0.36936129612320223	0.38656596597800086	0.4037706358327995	0.0	0.0	0.0	2.0361860999425616	0.40723721998851237
0.30857142857142855	2.1304423643732497	2.224474845028818	2.318507325684386	0.4255222524858243	0.4437692216051247	0.4620161907244251	0.0	0.0	0.0	2.2314049586776856	0.44628099173553715
0.3277551020408163	2.3227474914715525	2.3839151236056635	2.4450827557397745	0.45724698837575917	0.47473359256635295	0.4922201967569467	0.0	0.0	0.0	2.437765634486946	0.4875531268973892
0.3469387755102041	2.596975753056022	2.6786867989734895	2.760397844890957	0.5102378061882125	0.5329999196199123	0.5557620330516122	0.0	0.0	0.0	2.6562499999999996	0.53125
0.36612244897959184	2.7915335246676483	2.9159840725204167	3.040434620373185	0.5491199226899207	0.5819989102874097	0.6148778978848987	0.0	0.0	0.0	2.887958789439794	0.5775917578879588
0.3853061224489796	3.039945206520447	3.155789590604668	3.2716339746888887	0.6051259073430618	0.633538306641568	0.6619507059400741	0.0	0.0	0.0	3.134130146082338	0.6268260292164676
0.40448979591836737	3.3585716257729787	3.4872565100654107	3.6159413943578427	0.6690501841450335	0.696693818898207	0.7243374536513806	0.0	0.0	0.0	3.396161754626457	0.6792323509252914
0.42367346938775513	3.5227697255383483	3.622761228161095	3.7227527307838417	0.699834162761008	0.7254888433223023	0.7511435238835967	0.0	0.0	0.0	3.675637393767706	0.7351274787535412
0.4428571428571429	3.765583262627807	3.8944435756782183	4.02330388872863	0.7546271922067596	0.7812545415616275	0.8078818909164955	0.0	0.0	0.0	3.974358974358975	0.794871794871795
0.46204081632653066	4.080874055708258	4.232900335376376	4.3849266150444945	0.8135915427223885	0.8489046513653031	0.8842177600082177	0.0	0.0	0.0	4.294385432473446	0.8588770864946891
0.4812244897959184	4.361913483989301	4.540859716098754	4.719805948208207	0.8674832168719903	0.9068444012842878	0.9462055856965853	0.0	0.0	0.0	4.638080251770261	0.9276160503540523
0.5004081632653061	4.81599115000465	5.012502476237764	5.209013802470879	0.9544191992535923	1.0057397868621216	1.0570603744706508	0.0	0.0	0.0	5.008169934640525	1.001633986928105
0.5195918367346939	5.068227479763066	5.290816270898546	5.513405062034026	1.004338591956882	1.0539187678501887	1.1034989437434954	0.0	0.0	0.0	5.407816482582839	1.0815632965165678
0.5387755102040817	5.634673808121352	6.049741821059327	6.464809833997302	1.1149768384736656	1.2127352832462837	1.3104937280189017	0.0	0.0	0.0	5.840707964601772	1.1681415929203545
0.5579591836734694	6.045935975767838	6.252837151646424	6.4597383275250095	1.21284517977981	1.2672847124084963	1.3217242450371824	0.0	0.0	0.0	6.3111726685133895	1.262234533702678
0.5771428571428572	6.776037721998584	7.014195470281213	7.252353218563842	1.3635376112005326	1.4219496798242113	1.48036174844789	0.0	0.0	0.0	6.824324324324324	1.3648648648648647
0.5963265306122449	7.079359663912521	7.421531042285627	7.763702420658734	1.4113841931454811	1.4765704507091424	1.5417567082728036	0.0	0.0	0.0	7.386248736097068	1.4772497472194137
0.6155102040816327	7.407274789363075	7.885078691477977	8.362882593592879	1.4625690707689696	1.5627991515262216	1.6630292322834737	0.0	0.0	0.0	8.004246284501063	1.6008492569002126
0.6346938775510205	8.259445092827072	9.035501426264844	9.811557759702616	1.6674356857287453	1.8348637720062595	2.002291858283774	0.0	0.0	0.0	8.687150837988826	1.7374301675977655
0.6538775510204082	8.502775354224276	9.1597703630005	9.816765371776725	1.685234498176802	1.83000305999771	1.974771621818618	0.0	0.0	0.0	9.445754716981135	1.8891509433962272
0.673061224489796	9.698165060842829	10.336287095574447	10.974409130306064	1.9411501314112756	2.068062387058049	2.1949746427048225	0.0	0.0	0.0	10.293383270911361	2.0586766541822725
0.6922448979591838	10.500138217017042	10.981051689050156	11.46196516108327	2.0767624045611246	2.1947816554428625	2.3128009063246004	0.0	0.0	0.0	11.246684350132627	2.2493368700265255
0.7114285714285715	10.990526782663427	12.37101712540549	13.751507468147555	2.1550881686379117	2.4586450081799898	2.762201847722068	0.0	0.0	0.0	12.326732673267328	2.4653465346534658
0.7306122448979593	12.554190599688043	13.676108218936559	14.798025838185074	2.542268514891726	2.7732110912444603	3.0041536675971945	0.0	0.0	0.0	13.560606060606064	2.7121212121212133
0.749795918367347	14.011800014842317	15.053571268702012	16.095342522561705	2.7874990131292305	3.0182617914499956	3.2490245697707607	0.0	0.0	0.0	14.983686786296905	2.996737357259381
0.7689795918367347	14.918644132980491	16.848298498492234	18.77795286400398	2.956506792051803	3.3629105005727227	3.7693142090936425	0.0	0.0	0.0	16.643109540636047	3.3286219081272095
0.7881632653061225	16.02244617598582	17.759346380900794	19.49624658581577	3.171492955369683	3.5444057854398556	3.917318615510028	0.0	0.0	0.0	18.603082851637765	3.7206165703275533
0.8073469387755102	16.77031535323352	21.430583061655106	26.090850770076692	3.2953888673247818	4.260258969540852	5.225129071756923	0.0	0.0	0.0	20.95338983050848	4.190677966101696
0.826530612244898	17.698632262493646	26.05356778448179	34.40850330646993	3.4546328050402053	5.158015299572231	6.861397794104256	0.0	0.0	0.0	23.823529411764714	4.764705882352943
0.8457142857142858	22.082995990495526	24.599051945772896	27.115107901050266	4.369128037891895	4.898436592129213	5.42774514636653	0.0	0.0	0.0	27.407407407407415	5.481481481481484
0.8648979591836735	26.374451922693616	32.02487738275388	37.67530284281414	5.230091422340719	6.359377844489367	7.488664266638015	0.0	0.0	0.0	32.00906344410878	6.401812688821757
0.8840816326530613	29.545464932873916	36.47993852106368	43.41441210925344	5.959362853471813	7.365242465729779	8.771122077987744	0.0	0.0	0.0	38.133802816901415	7.626760563380284
0.903265306122449	33.25580950999605	41.181369393987126	49.1069292779782	6.587813223053738	8.236621738302771	9.885430253551805	0.0	0.0	0.0	46.68776371308021	9.337552742616042
0.9224489795918368	34.9113697587089	46.116448563462676	57.32152736821645	6.884993369828299	9.184202826310123	11.483412282791948	0.0	0.0	0.0	59.473684210526436	11.894736842105289
0.9416326530612246	33.287226667107205	71.30059900277271	109.31397133843822	6.605221489443213	14.267212613504165	21.929203737565118	0.0	0.0	0.0	80.66433566433585	16.132867132867172
0.9608163265306123	61.25902865939515	101.3421280908956	141.42522752239606	12.139220587440034	20.293962312174735	28.448704036909433	0.0	0.0	0.0	122.60416666666721	24.520833333333442
0.9800000000000001	82.39292130832851	144.748205261622	207.10348921491547	16.434119839319408	28.8724771408426	41.310834442365795	0.0	0.0	0.0	245.00000000000205	49.00000000000041
