	MEASURES	Lower bound	Mean	Upper bound	Relative error
0	Res users	0.37216332869376867	0.9	1.4278366713062314	0.586485190340257
1	Avg users	0.7251185184337237	0.7856210817036261	0.8461236449735285	0.07701239780722546
2	Arrivals	191.32929774846744	200.1	208.87070225153255	0.04383159545993277
3	Departures	190.36889074685115	199.2	208.03110925314883	0.04433287777685167
4	Delay	3.75380102257869	3.9255519029328783	4.097302783287066	0.043752034007210214
5	Res queue	0.37216332869376867	0.9	1.4278366713062314	0.586485190340257
6	Losses	0.0	0.0	0.0	
